id,on_surface,patch_size,ppi_in_patch,random_patch_size,rank,size,total_ppis
4YH8A,166.0,3.0,0.0,0.0,5.0,139.0,32.0
4YH8A,166.0,1.0,0.0,0.0,6.0,132.0,32.0
4YH8A,166.0,1.0,0.0,0.0,7.0,109.0,32.0
4YH8A,166.0,1.0,0.0,0.0,8.0,94.0,32.0
4YH8A,166.0,2.0,0.0,2.0,9.0,72.0,32.0
4YH8A,166.0,1.0,0.0,0.0,10.0,48.0,32.0
4YH8A,166.0,1.0,0.0,0.0,11.0,48.0,32.0
4YH8A,166.0,1.0,0.0,0.0,12.0,48.0,32.0
4YH8A,166.0,1.0,0.0,0.0,13.0,37.0,32.0
4YH8A,166.0,1.0,0.0,0.0,14.0,37.0,32.0
4YH8A,166.0,1.0,0.0,1.0,15.0,30.0,32.0
4YH8A,166.0,4.0,0.0,1.0,16.0,30.0,32.0
4YH8A,166.0,2.0,0.0,0.0,17.0,26.0,32.0
4YH8A,166.0,1.0,0.0,0.0,18.0,22.0,32.0
4YH8A,166.0,1.0,0.0,0.0,19.0,22.0,32.0
4YH8A,166.0,1.0,0.0,0.0,20.0,14.0,32.0
1FN9A,313.0,11.0,3.0,1.0,1.0,622.0,41.0
1FN9A,313.0,9.0,6.0,0.0,2.0,437.0,41.0
1FN9A,313.0,5.0,5.0,3.0,3.0,406.0,41.0
1FN9A,313.0,7.0,0.0,0.0,4.0,392.0,41.0
1FN9A,313.0,4.0,0.0,0.0,5.0,235.0,41.0
1FN9A,313.0,3.0,3.0,0.0,6.0,191.0,41.0
1FN9A,313.0,5.0,0.0,0.0,7.0,159.0,41.0
1FN9A,313.0,3.0,1.0,1.0,8.0,159.0,41.0
1FN9A,313.0,1.0,0.0,0.0,9.0,134.0,41.0
1FN9A,313.0,5.0,0.0,2.0,10.0,115.0,41.0
1FN9A,313.0,1.0,0.0,0.0,11.0,111.0,41.0
1FN9A,313.0,2.0,0.0,0.0,12.0,89.0,41.0
1FN9A,313.0,3.0,0.0,0.0,13.0,76.0,41.0
1FN9A,313.0,2.0,0.0,0.0,14.0,66.0,41.0
1FN9A,313.0,1.0,0.0,0.0,15.0,64.0,41.0
1FN9A,313.0,2.0,0.0,0.0,16.0,63.0,41.0
1FN9A,313.0,1.0,0.0,0.0,17.0,60.0,41.0
1FN9A,313.0,1.0,1.0,1.0,18.0,56.0,41.0
1FN9A,313.0,1.0,0.0,0.0,19.0,47.0,41.0
1FN9A,313.0,1.0,0.0,0.0,20.0,47.0,41.0
4AQRD,57.0,11.0,10.0,8.0,1.0,1155.0,43.0
4AQRD,57.0,11.0,11.0,9.0,2.0,1127.0,43.0
4AQRD,57.0,2.0,1.0,1.0,3.0,222.0,43.0
4AQRD,57.0,1.0,1.0,1.0,4.0,185.0,43.0
2RBCA,254.0,20.0,8.0,3.0,1.0,1082.0,27.0
2RBCA,254.0,8.0,0.0,0.0,2.0,456.0,27.0
2RBCA,254.0,6.0,0.0,1.0,3.0,260.0,27.0
2RBCA,254.0,3.0,2.0,1.0,4.0,222.0,27.0
2RBCA,254.0,4.0,0.0,0.0,5.0,213.0,27.0
2RBCA,254.0,3.0,0.0,1.0,6.0,148.0,27.0
2RBCA,254.0,4.0,0.0,1.0,7.0,129.0,27.0
2RBCA,254.0,2.0,0.0,0.0,8.0,117.0,27.0
2RBCA,254.0,2.0,0.0,1.0,9.0,110.0,27.0
2RBCA,254.0,2.0,2.0,0.0,10.0,103.0,27.0
2RBCA,254.0,2.0,0.0,0.0,11.0,70.0,27.0
2RBCA,254.0,1.0,0.0,0.0,12.0,57.0,27.0
2RBCA,254.0,2.0,0.0,1.0,13.0,48.0,27.0
2RBCA,254.0,1.0,0.0,0.0,14.0,44.0,27.0
2RBCA,254.0,1.0,0.0,0.0,15.0,39.0,27.0
2RBCA,254.0,1.0,0.0,0.0,16.0,38.0,27.0
2RBCA,254.0,1.0,0.0,0.0,17.0,18.0,27.0
2RBCA,254.0,1.0,0.0,0.0,18.0,18.0,27.0
2RBCA,254.0,1.0,0.0,0.0,19.0,13.0,27.0
2RBCA,254.0,1.0,0.0,0.0,20.0,13.0,27.0
4R0CA,409.0,202.0,42.0,34.0,1.0,9710.0,89.0
4R0CA,409.0,3.0,3.0,1.0,2.0,303.0,89.0
4R0CA,409.0,7.0,3.0,0.0,3.0,247.0,89.0
4R0CA,409.0,1.0,1.0,0.0,4.0,129.0,89.0
4R0CA,409.0,6.0,0.0,0.0,5.0,122.0,89.0
4R0CA,409.0,3.0,2.0,0.0,6.0,58.0,89.0
4R0CA,409.0,1.0,0.0,0.0,7.0,46.0,89.0
4R0CA,409.0,1.0,1.0,1.0,8.0,28.0,89.0
4R0CA,409.0,1.0,0.0,0.0,9.0,10.0,89.0
4R0CA,409.0,1.0,0.0,0.0,10.0,6.0,89.0
4R0CA,409.0,1.0,0.0,1.0,11.0,6.0,89.0
4R0CA,409.0,1.0,0.0,0.0,12.0,5.0,89.0
4R0CA,409.0,1.0,0.0,0.0,13.0,3.0,89.0
5CWWB,472.0,11.0,9.0,1.0,1.0,630.0,52.0
5CWWB,472.0,16.0,0.0,3.0,2.0,593.0,52.0
5CWWB,472.0,3.0,0.0,0.0,3.0,410.0,52.0
5CWWB,472.0,11.0,0.0,2.0,4.0,409.0,52.0
5CWWB,472.0,3.0,2.0,1.0,5.0,407.0,52.0
5CWWB,472.0,6.0,0.0,0.0,6.0,364.0,52.0
5CWWB,472.0,5.0,1.0,0.0,7.0,338.0,52.0
5CWWB,472.0,8.0,0.0,2.0,8.0,315.0,52.0
5CWWB,472.0,10.0,1.0,1.0,9.0,286.0,52.0
5CWWB,472.0,2.0,0.0,1.0,10.0,192.0,52.0
5CWWB,472.0,10.0,0.0,1.0,11.0,185.0,52.0
5CWWB,472.0,1.0,0.0,0.0,12.0,160.0,52.0
5CWWB,472.0,2.0,1.0,0.0,13.0,140.0,52.0
5CWWB,472.0,2.0,0.0,0.0,14.0,123.0,52.0
5CWWB,472.0,2.0,0.0,0.0,15.0,98.0,52.0
5CWWB,472.0,1.0,0.0,0.0,16.0,93.0,52.0
5CWWB,472.0,2.0,1.0,0.0,17.0,91.0,52.0
5CWWB,472.0,5.0,3.0,1.0,18.0,86.0,52.0
5CWWB,472.0,7.0,0.0,1.0,19.0,85.0,52.0
5CWWB,472.0,1.0,0.0,1.0,20.0,81.0,52.0
1KZQA,230.0,9.0,7.0,1.0,1.0,342.0,47.0
1KZQA,230.0,3.0,2.0,1.0,2.0,281.0,47.0
1KZQA,230.0,4.0,4.0,1.0,3.0,258.0,47.0
1KZQA,230.0,4.0,0.0,3.0,4.0,146.0,47.0
1KZQA,230.0,3.0,2.0,2.0,5.0,136.0,47.0
1KZQA,230.0,4.0,1.0,0.0,6.0,120.0,47.0
1KZQA,230.0,2.0,0.0,1.0,7.0,106.0,47.0
1KZQA,230.0,2.0,0.0,0.0,8.0,98.0,47.0
1KZQA,230.0,2.0,1.0,0.0,9.0,94.0,47.0
1KZQA,230.0,1.0,0.0,1.0,10.0,87.0,47.0
1KZQA,230.0,1.0,0.0,0.0,11.0,87.0,47.0
1KZQA,230.0,2.0,2.0,0.0,12.0,72.0,47.0
1KZQA,230.0,2.0,0.0,0.0,13.0,68.0,47.0
1KZQA,230.0,3.0,0.0,1.0,14.0,68.0,47.0
1KZQA,230.0,3.0,0.0,2.0,15.0,52.0,47.0
1KZQA,230.0,1.0,0.0,0.0,16.0,51.0,47.0
1KZQA,230.0,3.0,0.0,0.0,17.0,49.0,47.0
1KZQA,230.0,1.0,0.0,0.0,18.0,40.0,47.0
1KZQA,230.0,1.0,0.0,0.0,19.0,37.0,47.0
1KZQA,230.0,1.0,0.0,0.0,20.0,23.0,47.0
2WQ4A,118.0,25.0,15.0,11.0,1.0,1119.0,44.0
2WQ4A,118.0,3.0,1.0,1.0,2.0,233.0,44.0
2WQ4A,118.0,5.0,0.0,1.0,3.0,224.0,44.0
2WQ4A,118.0,4.0,0.0,4.0,4.0,216.0,44.0
2WQ4A,118.0,2.0,1.0,0.0,5.0,148.0,44.0
2WQ4A,118.0,1.0,0.0,1.0,6.0,136.0,44.0
2WQ4A,118.0,1.0,1.0,0.0,7.0,112.0,44.0
2WQ4A,118.0,1.0,0.0,1.0,8.0,98.0,44.0
2WQ4A,118.0,1.0,1.0,0.0,9.0,72.0,44.0
2WQ4A,118.0,1.0,0.0,0.0,10.0,50.0,44.0
2WQ4A,118.0,2.0,2.0,1.0,11.0,36.0,44.0
2WQ4A,118.0,1.0,0.0,0.0,12.0,16.0,44.0
3T8KA,161.0,10.0,6.0,3.0,1.0,514.0,30.0
3T8KA,161.0,4.0,3.0,2.0,2.0,269.0,30.0
3T8KA,161.0,6.0,0.0,0.0,3.0,262.0,30.0
3T8KA,161.0,3.0,3.0,0.0,4.0,169.0,30.0
3T8KA,161.0,1.0,1.0,0.0,5.0,168.0,30.0
3T8KA,161.0,1.0,1.0,0.0,6.0,168.0,30.0
3T8KA,161.0,4.0,0.0,0.0,7.0,138.0,30.0
3T8KA,161.0,3.0,0.0,0.0,8.0,105.0,30.0
3T8KA,161.0,2.0,0.0,1.0,9.0,105.0,30.0
3T8KA,161.0,3.0,0.0,0.0,10.0,72.0,30.0
3T8KA,161.0,3.0,0.0,0.0,11.0,71.0,30.0
3T8KA,161.0,2.0,0.0,0.0,12.0,26.0,30.0
3T8KA,161.0,2.0,0.0,0.0,13.0,21.0,30.0
3T8KA,161.0,1.0,0.0,0.0,14.0,16.0,30.0
3T8KA,161.0,1.0,0.0,0.0,15.0,11.0,30.0
3T8KA,161.0,1.0,0.0,0.0,16.0,10.0,30.0
3T8KA,161.0,1.0,0.0,0.0,17.0,10.0,30.0
3T8KA,161.0,1.0,0.0,0.0,18.0,7.0,30.0
3T8KA,161.0,1.0,0.0,0.0,19.0,1.0,30.0
3T8KA,161.0,1.0,0.0,0.0,20.0,0.0,30.0
5MU7B,132.0,9.0,2.0,2.0,1.0,417.0,27.0
5MU7B,132.0,10.0,2.0,3.0,2.0,396.0,27.0
5MU7B,132.0,8.0,2.0,0.0,3.0,355.0,27.0
5MU7B,132.0,4.0,0.0,1.0,4.0,297.0,27.0
5MU7B,132.0,3.0,3.0,1.0,5.0,237.0,27.0
5MU7B,132.0,3.0,0.0,1.0,6.0,114.0,27.0
5MU7B,132.0,4.0,0.0,1.0,7.0,54.0,27.0
5MU7B,132.0,2.0,0.0,0.0,8.0,48.0,27.0
5MU7B,132.0,2.0,0.0,1.0,9.0,33.0,27.0
5MU7B,132.0,3.0,0.0,0.0,10.0,24.0,27.0
5MU7B,132.0,1.0,0.0,0.0,11.0,9.0,27.0
5MU7B,132.0,1.0,0.0,0.0,12.0,2.0,27.0
4I1LA,62.0,8.0,4.0,2.0,1.0,699.0,16.0
4I1LA,62.0,6.0,3.0,1.0,2.0,558.0,16.0
4I1LA,62.0,3.0,0.0,1.0,3.0,309.0,16.0
4I1LA,62.0,3.0,0.0,1.0,4.0,282.0,16.0
4I1LA,62.0,3.0,0.0,1.0,5.0,273.0,16.0
4I1LA,62.0,1.0,0.0,1.0,6.0,103.0,16.0
2QYFB,174.0,15.0,0.0,2.0,1.0,766.0,21.0
2QYFB,174.0,13.0,5.0,1.0,2.0,576.0,21.0
2QYFB,174.0,10.0,2.0,0.0,3.0,571.0,21.0
2QYFB,174.0,2.0,1.0,0.0,4.0,227.0,21.0
2QYFB,174.0,4.0,0.0,0.0,5.0,154.0,21.0
2QYFB,174.0,2.0,0.0,0.0,6.0,101.0,21.0
2QYFB,174.0,2.0,0.0,0.0,7.0,74.0,21.0
2QYFB,174.0,4.0,0.0,0.0,8.0,74.0,21.0
2QYFB,174.0,1.0,0.0,0.0,9.0,33.0,21.0
2QYFB,174.0,3.0,0.0,0.0,10.0,29.0,21.0
2QYFB,174.0,1.0,0.0,0.0,11.0,19.0,21.0
2QYFB,174.0,1.0,0.0,0.0,12.0,15.0,21.0
2QYFB,174.0,1.0,0.0,0.0,13.0,13.0,21.0
2PPQA,267.0,11.0,7.0,1.0,1.0,578.0,22.0
2PPQA,267.0,13.0,0.0,1.0,2.0,552.0,22.0
2PPQA,267.0,4.0,0.0,0.0,3.0,434.0,22.0
2PPQA,267.0,6.0,0.0,0.0,4.0,287.0,22.0
2PPQA,267.0,7.0,0.0,1.0,5.0,275.0,22.0
2PPQA,267.0,6.0,0.0,0.0,6.0,252.0,22.0
2PPQA,267.0,6.0,0.0,1.0,7.0,232.0,22.0
2PPQA,267.0,4.0,0.0,1.0,8.0,205.0,22.0
2PPQA,267.0,5.0,0.0,0.0,9.0,135.0,22.0
2PPQA,267.0,4.0,0.0,0.0,10.0,114.0,22.0
2PPQA,267.0,1.0,0.0,0.0,11.0,111.0,22.0
2PPQA,267.0,2.0,1.0,1.0,12.0,105.0,22.0
2PPQA,267.0,2.0,0.0,0.0,13.0,105.0,22.0
2PPQA,267.0,4.0,2.0,0.0,14.0,104.0,22.0
2PPQA,267.0,2.0,0.0,1.0,15.0,94.0,22.0
2PPQA,267.0,1.0,0.0,0.0,16.0,90.0,22.0
2PPQA,267.0,1.0,1.0,0.0,17.0,78.0,22.0
2PPQA,267.0,2.0,0.0,0.0,18.0,71.0,22.0
2PPQA,267.0,2.0,0.0,0.0,19.0,47.0,22.0
2PPQA,267.0,1.0,0.0,0.0,20.0,42.0,22.0
3KH1A,177.0,36.0,16.0,11.0,1.0,1814.0,40.0
3KH1A,177.0,7.0,0.0,2.0,2.0,232.0,40.0
3KH1A,177.0,1.0,0.0,1.0,3.0,182.0,40.0
3KH1A,177.0,1.0,0.0,0.0,4.0,137.0,40.0
3KH1A,177.0,3.0,0.0,2.0,5.0,113.0,40.0
3KH1A,177.0,2.0,1.0,0.0,6.0,101.0,40.0
3KH1A,177.0,2.0,0.0,1.0,7.0,94.0,40.0
3KH1A,177.0,1.0,0.0,1.0,8.0,68.0,40.0
3KH1A,177.0,1.0,0.0,1.0,9.0,64.0,40.0
3KH1A,177.0,1.0,0.0,0.0,10.0,53.0,40.0
3KH1A,177.0,2.0,0.0,0.0,11.0,49.0,40.0
3KH1A,177.0,1.0,0.0,0.0,12.0,47.0,40.0
3KH1A,177.0,1.0,0.0,0.0,13.0,39.0,40.0
3KH1A,177.0,1.0,1.0,0.0,14.0,34.0,40.0
3KH1A,177.0,1.0,0.0,1.0,15.0,33.0,40.0
3KH1A,177.0,1.0,0.0,0.0,16.0,25.0,40.0
3KH1A,177.0,1.0,0.0,0.0,17.0,25.0,40.0
3KH1A,177.0,1.0,0.0,0.0,18.0,10.0,40.0
3KH1A,177.0,1.0,0.0,1.0,19.0,8.0,40.0
4B21A,179.0,8.0,0.0,1.0,1.0,329.0,3.0
4B21A,179.0,6.0,0.0,0.0,2.0,262.0,3.0
4B21A,179.0,4.0,0.0,0.0,3.0,180.0,3.0
4B21A,179.0,4.0,0.0,0.0,4.0,158.0,3.0
4B21A,179.0,1.0,0.0,0.0,5.0,111.0,3.0
4B21A,179.0,1.0,0.0,0.0,6.0,111.0,3.0
4B21A,179.0,4.0,0.0,1.0,7.0,96.0,3.0
4B21A,179.0,2.0,0.0,0.0,8.0,84.0,3.0
4B21A,179.0,1.0,0.0,0.0,9.0,83.0,3.0
4B21A,179.0,1.0,0.0,0.0,10.0,59.0,3.0
4B21A,179.0,1.0,0.0,0.0,11.0,58.0,3.0
4B21A,179.0,1.0,0.0,0.0,12.0,46.0,3.0
4B21A,179.0,1.0,0.0,0.0,13.0,45.0,3.0
4B21A,179.0,1.0,0.0,0.0,14.0,44.0,3.0
4B21A,179.0,3.0,0.0,0.0,15.0,44.0,3.0
4B21A,179.0,3.0,0.0,0.0,16.0,34.0,3.0
4B21A,179.0,1.0,0.0,0.0,17.0,33.0,3.0
4B21A,179.0,1.0,0.0,0.0,18.0,31.0,3.0
4B21A,179.0,3.0,0.0,0.0,19.0,22.0,3.0
4B21A,179.0,1.0,0.0,0.0,20.0,20.0,3.0
2XUSA,41.0,13.0,13.0,13.0,1.0,1280.0,32.0
2XUSA,41.0,1.0,0.0,1.0,2.0,99.0,32.0
3NATA,146.0,12.0,0.0,0.0,1.0,709.0,9.0
3NATA,146.0,8.0,0.0,0.0,2.0,344.0,9.0
3NATA,146.0,5.0,3.0,1.0,3.0,245.0,9.0
3NATA,146.0,5.0,0.0,0.0,4.0,195.0,9.0
3NATA,146.0,5.0,0.0,0.0,5.0,180.0,9.0
3NATA,146.0,5.0,0.0,1.0,6.0,139.0,9.0
3NATA,146.0,1.0,0.0,0.0,7.0,107.0,9.0
3NATA,146.0,2.0,0.0,0.0,8.0,94.0,9.0
3NATA,146.0,1.0,0.0,0.0,9.0,94.0,9.0
3NATA,146.0,1.0,0.0,0.0,10.0,85.0,9.0
3NATA,146.0,3.0,0.0,0.0,11.0,84.0,9.0
3NATA,146.0,3.0,0.0,0.0,12.0,78.0,9.0
3NATA,146.0,4.0,0.0,0.0,13.0,68.0,9.0
3NATA,146.0,1.0,0.0,0.0,14.0,60.0,9.0
3NATA,146.0,1.0,0.0,0.0,15.0,31.0,9.0
3NATA,146.0,1.0,0.0,0.0,16.0,20.0,9.0
3NATA,146.0,1.0,0.0,0.0,17.0,19.0,9.0
3NATA,146.0,1.0,0.0,0.0,18.0,6.0,9.0
3NATA,146.0,1.0,0.0,0.0,19.0,4.0,9.0
3B08B,57.0,11.0,8.0,3.0,1.0,894.0,18.0
3B08B,57.0,7.0,0.0,1.0,2.0,495.0,18.0
3B08B,57.0,2.0,0.0,0.0,3.0,233.0,18.0
3B08B,57.0,1.0,0.0,1.0,4.0,204.0,18.0
3B08B,57.0,2.0,0.0,1.0,5.0,57.0,18.0
1XIPA,325.0,23.0,5.0,4.0,1.0,880.0,21.0
1XIPA,325.0,13.0,0.0,0.0,2.0,366.0,21.0
1XIPA,325.0,10.0,0.0,0.0,3.0,317.0,21.0
1XIPA,325.0,3.0,0.0,0.0,4.0,147.0,21.0
1XIPA,325.0,1.0,1.0,0.0,5.0,145.0,21.0
1XIPA,325.0,4.0,0.0,0.0,6.0,131.0,21.0
1XIPA,325.0,1.0,1.0,0.0,7.0,119.0,21.0
1XIPA,325.0,1.0,1.0,0.0,8.0,105.0,21.0
1XIPA,325.0,1.0,0.0,0.0,9.0,98.0,21.0
1XIPA,325.0,1.0,1.0,0.0,10.0,79.0,21.0
1XIPA,325.0,1.0,0.0,0.0,11.0,76.0,21.0
1XIPA,325.0,3.0,0.0,0.0,12.0,70.0,21.0
1XIPA,325.0,4.0,0.0,0.0,13.0,57.0,21.0
1XIPA,325.0,1.0,0.0,1.0,14.0,56.0,21.0
1XIPA,325.0,3.0,0.0,0.0,15.0,54.0,21.0
1XIPA,325.0,1.0,0.0,1.0,16.0,54.0,21.0
1XIPA,325.0,1.0,0.0,0.0,17.0,49.0,21.0
1XIPA,325.0,2.0,0.0,0.0,18.0,43.0,21.0
1XIPA,325.0,1.0,0.0,0.0,19.0,40.0,21.0
1XIPA,325.0,1.0,0.0,0.0,20.0,36.0,21.0
5XYFA,176.0,33.0,15.0,8.0,1.0,1541.0,38.0
5XYFA,176.0,10.0,0.0,1.0,2.0,635.0,38.0
5XYFA,176.0,4.0,0.0,2.0,3.0,365.0,38.0
5XYFA,176.0,11.0,7.0,3.0,4.0,280.0,38.0
5XYFA,176.0,5.0,0.0,0.0,5.0,229.0,38.0
5XYFA,176.0,3.0,0.0,0.0,6.0,114.0,38.0
5XYFA,176.0,2.0,2.0,0.0,7.0,100.0,38.0
5XYFA,176.0,1.0,0.0,0.0,8.0,95.0,38.0
5XYFA,176.0,1.0,0.0,0.0,9.0,95.0,38.0
5XYFA,176.0,4.0,0.0,0.0,10.0,61.0,38.0
5XYFA,176.0,2.0,1.0,1.0,11.0,53.0,38.0
5XYFA,176.0,1.0,0.0,0.0,12.0,42.0,38.0
5XYFA,176.0,1.0,0.0,0.0,13.0,32.0,38.0
5XYFA,176.0,1.0,0.0,0.0,14.0,31.0,38.0
5XYFA,176.0,1.0,0.0,0.0,15.0,14.0,38.0
5XYFA,176.0,1.0,1.0,0.0,16.0,11.0,38.0
5XYFA,176.0,1.0,0.0,0.0,17.0,10.0,38.0
5XYFA,176.0,3.0,0.0,0.0,18.0,8.0,38.0
5XYFA,176.0,1.0,0.0,0.0,19.0,1.0,38.0
1FO1A,200.0,27.0,0.0,0.0,1.0,1579.0,12.0
1FO1A,200.0,3.0,0.0,0.0,2.0,487.0,12.0
1FO1A,200.0,8.0,0.0,2.0,3.0,187.0,12.0
1FO1A,200.0,6.0,0.0,1.0,4.0,164.0,12.0
1FO1A,200.0,1.0,0.0,0.0,5.0,154.0,12.0
1FO1A,200.0,1.0,0.0,0.0,6.0,138.0,12.0
1FO1A,200.0,3.0,0.0,0.0,7.0,111.0,12.0
1FO1A,200.0,2.0,0.0,0.0,8.0,94.0,12.0
1FO1A,200.0,2.0,0.0,0.0,9.0,88.0,12.0
1FO1A,200.0,2.0,0.0,0.0,10.0,88.0,12.0
1FO1A,200.0,4.0,0.0,0.0,11.0,86.0,12.0
1FO1A,200.0,5.0,0.0,0.0,12.0,81.0,12.0
1FO1A,200.0,1.0,0.0,0.0,13.0,73.0,12.0
1FO1A,200.0,5.0,2.0,1.0,14.0,66.0,12.0
1FO1A,200.0,1.0,0.0,0.0,15.0,60.0,12.0
1FO1A,200.0,2.0,0.0,1.0,16.0,50.0,12.0
1FO1A,200.0,1.0,0.0,0.0,17.0,39.0,12.0
1FO1A,200.0,1.0,0.0,0.0,18.0,36.0,12.0
1FO1A,200.0,2.0,0.0,0.0,19.0,32.0,12.0
1FO1A,200.0,1.0,0.0,1.0,20.0,13.0,12.0
4Z8LC,91.0,24.0,5.0,6.0,1.0,1016.0,31.0
4Z8LC,91.0,1.0,1.0,0.0,2.0,189.0,31.0
4Z8LC,91.0,1.0,0.0,0.0,3.0,128.0,31.0
4Z8LC,91.0,1.0,0.0,0.0,4.0,128.0,31.0
4Z8LC,91.0,3.0,0.0,2.0,5.0,103.0,31.0
4Z8LC,91.0,1.0,0.0,0.0,6.0,76.0,31.0
4Z8LC,91.0,1.0,0.0,0.0,7.0,22.0,31.0
4Z8LC,91.0,1.0,0.0,0.0,8.0,21.0,31.0
4Z8LC,91.0,1.0,0.0,1.0,9.0,17.0,31.0
4Z8LC,91.0,1.0,0.0,0.0,10.0,0.0,31.0
1CTFA,61.0,13.0,0.0,4.0,1.0,621.0,14.0
1CTFA,61.0,6.0,4.0,1.0,2.0,211.0,14.0
1CTFA,61.0,3.0,0.0,0.0,3.0,113.0,14.0
1CTFA,61.0,4.0,0.0,2.0,4.0,83.0,14.0
1CTFA,61.0,1.0,0.0,1.0,5.0,27.0,14.0
3V4GA,135.0,13.0,5.0,4.0,1.0,412.0,46.0
3V4GA,135.0,10.0,5.0,5.0,2.0,386.0,46.0
3V4GA,135.0,3.0,2.0,1.0,3.0,317.0,46.0
3V4GA,135.0,2.0,0.0,0.0,4.0,223.0,46.0
3V4GA,135.0,7.0,1.0,3.0,5.0,190.0,46.0
3V4GA,135.0,1.0,1.0,1.0,6.0,153.0,46.0
3V4GA,135.0,4.0,0.0,0.0,7.0,81.0,46.0
3V4GA,135.0,2.0,0.0,1.0,8.0,72.0,46.0
3V4GA,135.0,1.0,1.0,1.0,9.0,67.0,46.0
3V4GA,135.0,2.0,0.0,1.0,10.0,29.0,46.0
3V4GA,135.0,1.0,0.0,1.0,11.0,12.0,46.0
3V4GA,135.0,1.0,0.0,0.0,12.0,8.0,46.0
3V4GA,135.0,1.0,0.0,1.0,13.0,8.0,46.0
3V4GA,135.0,1.0,0.0,0.0,14.0,0.0,46.0
2VUNA,312.0,14.0,0.0,4.0,1.0,522.0,66.0
2VUNA,312.0,10.0,0.0,2.0,2.0,469.0,66.0
2VUNA,312.0,2.0,2.0,1.0,3.0,257.0,66.0
2VUNA,312.0,4.0,2.0,0.0,4.0,239.0,66.0
2VUNA,312.0,7.0,6.0,1.0,5.0,239.0,66.0
2VUNA,312.0,4.0,1.0,1.0,6.0,206.0,66.0
2VUNA,312.0,3.0,0.0,0.0,7.0,166.0,66.0
2VUNA,312.0,5.0,0.0,1.0,8.0,157.0,66.0
2VUNA,312.0,5.0,3.0,0.0,9.0,155.0,66.0
2VUNA,312.0,3.0,0.0,0.0,10.0,124.0,66.0
2VUNA,312.0,1.0,1.0,0.0,11.0,122.0,66.0
2VUNA,312.0,1.0,1.0,0.0,12.0,122.0,66.0
2VUNA,312.0,1.0,1.0,1.0,13.0,122.0,66.0
2VUNA,312.0,1.0,0.0,1.0,14.0,73.0,66.0
2VUNA,312.0,1.0,0.0,0.0,15.0,64.0,66.0
2VUNA,312.0,1.0,0.0,0.0,16.0,64.0,66.0
2VUNA,312.0,1.0,1.0,0.0,17.0,63.0,66.0
2VUNA,312.0,1.0,0.0,1.0,18.0,61.0,66.0
2VUNA,312.0,1.0,0.0,1.0,19.0,59.0,66.0
2VUNA,312.0,1.0,0.0,0.0,20.0,46.0,66.0
4UQZB,24.0,5.0,5.0,4.0,1.0,743.0,21.0
4UQZB,24.0,3.0,3.0,3.0,2.0,372.0,21.0
4UQZB,24.0,1.0,0.0,1.0,3.0,143.0,21.0
4UQZB,24.0,1.0,1.0,1.0,4.0,110.0,21.0
4UQZB,24.0,1.0,1.0,0.0,5.0,47.0,21.0
4ML1A,189.0,46.0,25.0,12.0,1.0,3076.0,46.0
4ML1A,189.0,6.0,0.0,1.0,2.0,183.0,46.0
4ML1A,189.0,1.0,1.0,0.0,3.0,137.0,46.0
4ML1A,189.0,7.0,0.0,1.0,4.0,120.0,46.0
4ML1A,189.0,1.0,0.0,1.0,5.0,53.0,46.0
4ML1A,189.0,1.0,0.0,0.0,6.0,38.0,46.0
4ML1A,189.0,1.0,0.0,1.0,7.0,29.0,46.0
4ML1A,189.0,3.0,0.0,1.0,8.0,24.0,46.0
4ML1A,189.0,1.0,0.0,0.0,9.0,15.0,46.0
4ML1A,189.0,2.0,0.0,0.0,10.0,13.0,46.0
4ML1A,189.0,2.0,0.0,1.0,11.0,5.0,46.0
2A65A,395.0,151.0,19.0,17.0,1.0,8094.0,58.0
2A65A,395.0,14.0,0.0,1.0,2.0,484.0,58.0
2A65A,395.0,5.0,0.0,0.0,3.0,195.0,58.0
2A65A,395.0,6.0,0.0,1.0,4.0,189.0,58.0
2A65A,395.0,9.0,0.0,1.0,5.0,178.0,58.0
2A65A,395.0,1.0,0.0,0.0,6.0,91.0,58.0
2A65A,395.0,1.0,1.0,0.0,7.0,75.0,58.0
2A65A,395.0,1.0,1.0,0.0,8.0,56.0,58.0
2A65A,395.0,1.0,0.0,0.0,9.0,39.0,58.0
2A65A,395.0,1.0,0.0,0.0,10.0,39.0,58.0
2A65A,395.0,3.0,0.0,1.0,11.0,22.0,58.0
2A65A,395.0,1.0,0.0,1.0,12.0,15.0,58.0
2A65A,395.0,1.0,0.0,0.0,13.0,7.0,58.0
2A65A,395.0,1.0,0.0,1.0,14.0,4.0,58.0
1F3UA,117.0,31.0,19.0,12.0,1.0,1563.0,45.0
1F3UA,117.0,5.0,0.0,4.0,2.0,233.0,45.0
1F3UA,117.0,4.0,0.0,2.0,3.0,226.0,45.0
1F3UA,117.0,1.0,0.0,1.0,4.0,186.0,45.0
1F3UA,117.0,1.0,0.0,1.0,5.0,126.0,45.0
1F3UA,117.0,1.0,0.0,0.0,6.0,126.0,45.0
1F3UA,117.0,1.0,0.0,0.0,7.0,70.0,45.0
1F3UA,117.0,1.0,0.0,0.0,8.0,70.0,45.0
1F3UA,117.0,1.0,0.0,1.0,9.0,62.0,45.0
1F3UA,117.0,1.0,0.0,0.0,10.0,62.0,45.0
1F3UA,117.0,1.0,0.0,0.0,11.0,34.0,45.0
1F3UA,117.0,1.0,1.0,0.0,12.0,29.0,45.0
